"endTime","artistName","trackName","msPlayed"
"2024-01-29 01:10","Modjo","Lady - Hear Me Tonight","1532"
"2024-01-29 01:11","Offset","Ric Flair Drip (with Metro Boomin)","1091"
"2024-01-29 01:11","Yot Club","YKWIM?","1787"
"2024-01-29 01:11","Rich The Kid","New Freezer (feat. Kendrick Lamar)","74861"
"2024-01-29 01:11","PARTYNEXTDOOR","Break from Toronto","1253"
"2024-01-29 01:11","PinkPantheress","Pain","3297"
"2024-01-29 01:11","21 Savage","redrum","1857"
"2024-01-29 01:18","The Weeknd","One Of The Girls (with JENNIE, Lily Rose Depp)","366101"
"2024-01-29 01:20","Lambo4oe","Self Esteem (Remix)[feat. NLE Choppa]","2530"
"2024-01-29 01:20","21 Savage","Runnin","1230"
"2024-01-29 01:20","Cigarettes After Sex","Heavenly","110173"
"2024-01-29 01:20","G-Eazy","Tumblr Girls (feat. Christoph Andersson)","25332"
"2024-01-29 01:21","Gunna","fukumean","1486"
"2024-01-29 01:21","A$AP Rocky","Sundress","1346"
"2024-01-29 01:21","21 Savage","Ghostface Killers (feat. Travis Scott)","1160"
"2024-01-29 01:21","Drake","Energy","1578"
"2024-01-29 01:21","Labrinth","Formula","1021"
"2024-01-29 01:21","Brent Faiyaz","ROLE MODEL","1253"
"2024-01-29 01:21","Lil Wayne","Love Me","1253"
"2024-01-29 01:21","21 Savage","Rich Nigga Shit (feat. Young Thug)","1834"
"2024-01-29 01:21","Frank Ocean","Lost","1416"
"2024-01-29 01:21","Paperboy Fabe","Language","1787"
"2024-01-29 01:21","Lil Tecca","500lbs","975"
"2024-01-29 01:21","Selena Gomez","Fetish (feat. Gucci Mane)","2159"
"2024-01-29 01:21","Justin Hurwitz","Planetarium","2554"
"2024-01-29 01:21","Kanye West","Father Stretch My Hands Pt. 1","1137"
"2024-01-29 01:21","Metro Boomin","I Can't Save You (Interlude) [with Future & feat. Don Toliver]","1811"
"2024-01-29 01:21","21 Savage","ball w/o you","1184"
"2024-01-29 01:21","Rihanna","Needed Me","1393"
"2024-01-29 01:21","Strawberry Guy","Intermission","4272"
"2024-01-29 01:21","D.O.D","Still Sleepless","1393"
"2024-01-29 01:21","Drake","Nice For What","1346"
"2024-01-29 01:21","Tory Lanez","Broke In A Minute","1369"
"2024-01-29 01:21","NLE Choppa","SLUT ME OUT","3529"
"2024-01-29 01:21","Lil Baby","Yes Indeed","1416"
"2024-01-29 01:21","Mitski","Francis Forever","9009"
"2024-01-29 01:23","Billie Eilish","hotline (edit)","5456"
"2024-01-29 01:23","Hotel Ugly","Shut up My Moms Calling","1277"
"2024-01-29 01:23","Eyedress","Something About You","1625"
"2024-01-29 01:23","Olivia Rodrigo","lacy","71935"
"2024-01-29 01:24","Billie Eilish","hotline (edit)","60719"
"2024-01-29 01:24","Hotel Ugly","Shut up My Moms Calling","3285"
"2024-01-29 01:24","Peggy Gou","(It Goes Like) Nanana - Edit","1160"
"2024-01-29 01:25","Nicki Minaj","Moment 4 Life","1671"
"2024-01-29 01:25","Steve Lacy","C U Girl","2066"
"2024-01-29 01:25","The Smiths","Please, Please, Please, Let Me Get What I Want - 2011 Remaster","5828"
"2024-01-29 01:25","TV Girl","Cigarettes out the Window","51989"
"2024-01-29 01:25","Ice Spice","Princess Diana (with Nicki Minaj)","1369"
"2024-01-29 01:27","Patrick Watson","Je te laisserai des mots","160853"
"2024-01-29 01:28","TV Girl","Blue Hair","43307"
"2024-01-29 17:04","Sherine","الوتر الحساس","68614"
"2024-01-29 17:04","Sherine","الوتر الحساس","1741"
"2024-01-29 17:04","Sherine","Sabry Aalil","7500"
"2024-01-29 17:04","BLOK3","CİRO","14024"
"2024-01-29 17:08","Timbaland","The Way I Are","2089"
"2024-01-29 17:08","Outlandish","Callin' U","248732"
"2024-01-29 17:11","Jay Sean","Ride It","190053"
"2024-01-29 17:12","Zubi","sugar","7819"
"2024-01-29 17:14","Ruhsora Emm","callin u x tamally maak (cover)","124910"
"2024-01-29 17:14","Lorde","Bravado","5470"
"2024-01-29 17:15","Outlandish","Callin' U","92140"
"2024-01-29 17:18","Lorde","Bravado","148700"
"2024-01-29 18:11","Lorde","Bravado","1764"
"2024-01-29 18:14","Sherine","Sabry Aalil","1439"
"2024-01-29 18:14","Ruhsora Emm","callin u x tamally maak (cover)","186377"
"2024-01-29 18:14","Outlandish","Callin' U","4060"
"2024-01-29 18:15","Lamis Kan","Mesytara","64412"
"2024-01-29 18:18","Retrib","Hotline Bling X ريمكس - شيرين - إيه إيه","156920"
"2024-01-29 18:19","DJ Hamida","Falestini - Remix","2391"
"2024-01-29 18:19","Destro","Calling U x Tamally Maak - Remix","64161"
"2024-01-29 18:20","Mehemmed Cavadov","My Image","77763"
"2024-01-29 19:15","Mehemmed Cavadov","My Image","69"
"2024-01-29 19:17","A Boogie Wit da Hoodie","Secrets","1695"
"2024-01-29 19:17","Chris Isaak","Wicked Game","102370"
"2024-01-29 19:17","Mitski","Star","4318"
"2024-01-29 19:17","Cigarettes After Sex","Apocalypse","21455"
"2024-01-29 19:17","Drake","The Motion","1462"
"2024-01-29 19:17","G-Eazy","Tumblr Girls (feat. Christoph Andersson)","2066"
"2024-01-29 19:18","Don Toliver","Had Enough (feat. Quavo & Offset)","1787"
"2024-01-29 19:18","J. Cole","Love Yourz","3111"
"2024-01-29 19:18","The Weeknd","Too Late","16718"
"2024-01-29 19:20","Aminé","REEL IT IN","121346"
"2024-01-29 19:21","Bryson Tiller","Let Em' Know","96629"
"2024-01-29 19:22","21 Savage","Rich Nigga Shit (feat. Young Thug)","1927"
"2024-01-29 19:22","Larry Lovestein & The Velvet Revival","Suspicions","2693"
"2024-01-29 19:22","Beach House","PPP","1486"
"2024-01-29 19:22","James Blake","Show Me (feat. Monica Martin)","6176"
"2024-01-29 19:24","Lorde","No Better","114636"
"2024-01-29 19:24","Mac Miller","God Is Fair, Sexy Nasty (feat. Kendrick Lamar)","10681"
"2024-01-29 19:24","Logic","Upgrade","1625"
"2024-01-29 19:24","A$AP Rocky","Ghetto Symphony (feat. Gunplay & A$AP Ferg)","3204"
"2024-01-29 19:27","6LACK","Ex Calling","211960"
"2024-01-29 19:29","ANOTR","Relax My Eyes","1880"
"2024-01-29 19:29","Mac DeMarco","Heart To Heart","1509"
"2024-01-29 19:29","The Neighbourhood","You Get Me So High","975"
"2024-01-29 19:29","Cigarettes After Sex","Pistol","3784"
"2024-01-29 19:29","Dave","Sprinter","108741"
"2024-01-29 19:29","The 1975","About You","3691"
"2024-01-29 19:29","Ice Spice","Deli","1486"
"2024-01-29 19:29","Doja Cat","Paint The Town Red","1509"
"2024-01-29 19:30","Kanye West","Can't Tell Me Nothing","1486"
"2024-01-29 19:30","Tory Lanez","Traphouse","371"
"2024-01-29 19:30","Nicki Minaj","Did It On’em","5712"
"2024-01-29 19:30","Bryson Tiller","Sorry Not Sorry","3854"
"2024-01-29 19:30","Future","Married To The Game","1927"
"2024-01-29 19:30","Drake","Worst Behavior","3645"
"2024-01-29 19:30","J. Cole","Can't Get Enough","2020"
"2024-01-29 19:32","Tory Lanez","Traphouse","8317"
"2024-01-29 19:32","Future","Married To The Game","130037"
"2024-01-29 19:34","Future","Married To The Game","130037"
"2024-01-29 19:39","Tory Lanez","Traphouse","256133"
"2024-01-29 19:39","Ryan Gosling","City Of Stars - From ""La La Land"" Soundtrack","12120"
"2024-01-29 19:39","The Weeknd","The Morning","2227"
"2024-01-29 19:42","Olivia Rodrigo","Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes","205483"
"2024-01-29 19:42","Frank Sinatra","Fly Me To The Moon (In Other Words)","9636"
"2024-01-29 19:43","girl in red","we fell in love in october","41842"
"2024-01-29 19:45","Eliza Rose","B.O.T.A. (Baddest Of Them All) - Edit","117214"
"2024-01-29 19:47","Wiz Khalifa","The Thrill","5944"
"2024-01-29 19:47","CamelPhat","Cola","2182"
"2024-01-29 19:47","RAYE","Escapism. - Sped Up","133166"
"2024-01-29 19:47","Chase Atlantic","Swim","1184"
"2024-01-29 19:47","Ariana Grande","motive (with Doja Cat)","2647"
"2024-01-29 19:47","Kali Uchis","telepatía","1091"
"2024-01-29 19:47","Don Toliver","No Idea","1253"
"2024-01-29 19:48","Childish Gambino","Redbone","1393"
"2024-01-29 20:09","Gibran Alcocer","Idea 15","1811"
"2024-01-29 20:09","JAY-Z","Empire State Of Mind","109319"
"2024-01-29 20:10","Drake","Hold On, We're Going Home","1625"
"2024-01-29 20:10","Justin Hurwitz","Mia & Sebastian’s Theme","30394"
"2024-01-29 20:10","Beach House","Master of None","4063"
"2024-01-29 20:10","Justin Hurwitz","Armstrong Cabin","56238"
"2024-01-29 20:10","TV Girl","Lovers Rock","2089"
"2024-01-29 20:10","Mitski","Francis Forever","4527"
"2024-01-29 20:10","Gibran Alcocer","Idea 9","10704"
"2024-01-29 20:11","Eyedress","Something About You","2205"
"2024-01-29 20:11","Mitski","My Love Mine All Mine","1509"
"2024-01-29 20:11","Claude Debussy","2 Arabesques, L. 66: No. 1 in E Major","4992"
"2024-01-29 20:11","The Weeknd","Sidewalks","2066"
"2024-01-29 20:11","Joep Beving","Beving: Ala","5154"
"2024-01-29 20:12","Justin Hurwitz","Planetarium","6408"
"2024-01-29 20:12","Franz Gordon","The French Library","67883"
"2024-01-29 20:15","Drake","Energy","1509"
"2024-01-29 20:15","The Weeknd","Stargirl Interlude","1880"
"2024-01-29 20:15","Paperboy Fabe","Language","4652"
"2024-01-29 20:15","Metro Boomin","Too Many Nights (feat. Don Toliver & with Future)","11493"
"2024-01-29 20:15","Antonio Vivaldi","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","2089"
"2024-01-29 20:15","Gibran Alcocer","Hotline Bling","182000"
"2024-01-29 20:16","Gibran Alcocer","Idea 22 (Slowed + Reverb)","4017"
"2024-01-29 20:16","Erik Satie","Gymnopédie No. 1","17879"
"2024-01-29 20:16","PinkPantheress","Pain","31463"
"2024-01-29 20:18","PARTYNEXTDOOR","Belong to the City","75975"
"2024-01-29 20:18","Bhad Bhabie","Gucci Flip Flops (feat. Lil Yachty)","2693"
"2024-01-29 20:18","TV Girl","Cigarettes out the Window","48506"
"2024-01-29 20:19","Elliott Smith","Between the Bars","2856"
"2024-01-29 20:19","Jóhann Jóhannsson","Chalkboard","2600"
"2024-01-29 20:19","Justin Hurwitz","Engagement Party","4806"
"2024-01-29 20:19","Claude Debussy","Clair de Lune, L. 32","9032"
"2024-01-29 20:19","TV Girl","Blue Hair","8498"
"2024-01-29 20:19","21 Savage","n.h.i.e.","1602"
"2024-01-29 20:19","Suki Waterhouse","Good Looking","15046"
"2024-01-29 20:19","Gibran Alcocer","Solas","3808"
"2024-01-29 20:20","Gunna","fukumean","53220"
"2024-01-29 20:20","A$AP Rocky","Sundress","1695"
"2024-01-29 20:20","Cigarettes After Sex","Cry","2438"
"2024-01-29 20:20","Frank Ocean","Lost","1300"
"2024-01-29 20:20","PARTYNEXTDOOR","Break from Toronto","1300"
"2024-01-29 20:20","SZA","Shirt","1834"
"2024-01-29 20:22","Lana Del Rey","Say Yes To Heaven","1787"
"2024-01-29 20:22","Vacations","Telephones","1509"
"2024-01-29 20:22","Yot Club","YKWIM?","4086"
"2024-01-29 20:22","Thomas Newman","Nemo Egg (Main Title)","8359"
"2024-01-29 20:22","Peggy Gou","(It Goes Like) Nanana - Edit","3065"
"2024-01-29 20:22","Camille Saint-Saëns","The Swan","2298"
"2024-01-29 20:22","Ice Spice","Deli","99822"
"2024-01-29 20:22","Jorja Smith","Little Things x Gypsy Woman - L BEATS MASHUP","2182"
"2024-01-29 20:23","Labrinth","Formula","1718"
"2024-01-29 20:23","Gibran Alcocer","Hotline Bling (Slowed + Reverb)","11818"
"2024-01-29 20:23","Claude Debussy","Suite bergamasque, L. 75: Clair de lune","3274"
"2024-01-29 20:23","Patrick Watson","Je te laisserai des mots","1555"
"2024-01-29 20:23","Tory Lanez","Broke In A Minute","1532"
"2024-01-29 20:23","Miguel","Girl With The Tattoo Enter.lewd","28026"
"2024-01-29 20:23","Alex G","Mary","10007"
"2024-01-29 20:24","Brent Faiyaz","ROLE MODEL","2229"
"2024-01-29 20:24","Gibran Alcocer","Idea 15 (Slowed + Reverb)","1671"
"2024-01-29 20:24","Jóhann Jóhannsson","Epilogue","1880"
"2024-01-29 20:24","Claude Debussy","Rêverie, L. 68: Rêverie","4713"
"2024-01-29 20:24","Tame Impala","The Less I Know The Better","1532"
"2024-01-29 20:24","Lil Uzi Vert","Just Wanna Rock","9380"
"2024-01-29 20:25","TV Girl","The Blonde","91393"
"2024-01-29 20:25","Montell Fish","Fall in Love with You.","10309"
"2024-01-29 20:44","Camille Saint-Saëns","Carnival of the Animals, R. 125: The Swan","2623"
"2024-01-29 20:44","Lana Del Rey","Chemtrails Over The Country Club","88191"
"2024-01-29 20:47","Outlandish","Callin' U","222657"
"2024-01-29 20:48","Zubi","sugar","1439"
"2024-01-29 20:48","Cassie","Long Way 2 Go","3668"
"2024-01-29 20:48","Sirusho","Ete Imanair","2484"
"2024-01-29 20:48","Timbaland","The Way I Are","1253"
"2024-01-29 20:48","Jay Sean","Ride It","1671"
"2024-01-29 20:48","Taio Cruz","She's Like A Star","46950"
"2024-01-29 20:49","Reincarnation","Lusabac","1253"
"2024-01-29 20:49","Emma Peters","Fous - Edmofo Remix","2043"
"2024-01-29 20:49","Beyoncé","Beautiful Liar","20874"
"2024-01-29 20:49","Timbaland","Give It To Me","2925"
"2024-01-29 20:49","Silva Hakobyan","Verj","12260"
"2024-01-29 20:52","Rihanna","Te Amo","148073"
"2024-01-29 20:52","Ash","Give a Little","1578"
"2024-01-29 20:52","Silva Hakobyan","Gishere","1950"
"2024-01-29 20:52","50 Cent","Candy Shop","1555"
"2024-01-29 20:52","Beyoncé","Naughty Girl","2113"
"2024-01-29 20:52","Justin Timberlake","My Love (feat. T.I.)","1114"
"2024-01-29 20:52","Elyanna","MAMA EH","2484"
"2024-01-29 20:52","Santana","Maria Maria (feat. The Product G&B)","21780"
"2024-01-29 21:08","Ruhsora Emm","callin u x tamally maak (cover)","696"
"2024-01-29 21:08","Destro","Calling U x Tamally Maak - Remix","69079"
"2024-01-29 21:10","Timbaland","The Way I Are","1137"
"2024-01-29 21:10","Outlandish","Callin' U","96548"
"2024-01-29 21:11","Zubi","sugar","42144"
"2024-01-29 21:11","Sirusho","Ete Imanair","4435"
"2024-01-29 21:11","Jay Sean","Ride It","4760"
"2024-01-29 21:11","Taio Cruz","She's Like A Star","27980"
"2024-01-29 21:12","Cassie","Long Way 2 Go","35456"
"2024-01-29 21:12","Beyoncé","Beautiful Liar","26052"
"2024-01-29 21:12","Timbaland","Give It To Me","1787"
"2024-01-29 21:13","Saginbaev","Calling you × Tamally maak","3227"
"2024-01-29 21:13","Lorde","The Love Club","1184"
"2024-01-29 21:13","GROUPLOVE","Tongue Tied","1996"
"2024-01-29 21:13","Chew Lips","Two Hands","1137"
"2024-01-29 21:13","Lorde","Bravado","23893"
"2024-01-29 21:15","Hozier","Angel of Small Death and the Codeine Scene","95225"
"2024-01-30 12:37","Hozier","Angel of Small Death and the Codeine Scene","2948"
"2024-01-30 12:44","Outlandish","Callin' U","266773"
"2024-01-30 12:47","Sirusho","Ete Imanair","7318"
"2024-01-30 12:47","Timbaland","The Way I Are","179120"
"2024-01-30 12:50","Jay Sean","Ride It","190053"
"2024-01-30 12:53","Zubi","sugar","136842"
"2024-01-30 12:53","Akon","Smack That","1230"
"2024-01-30 12:54","Reincarnation","Lusabac","1578"
"2024-01-30 12:54","Emma Peters","Fous - Edmofo Remix","2461"
"2024-01-30 12:54","Jeremih","Down On Me","2345"
"2024-01-30 12:54","Timbaland","Give It To Me","1439"
"2024-01-30 12:54","Taio Cruz","She's Like A Star","68289"
"2024-01-30 12:55","Rihanna","Te Amo","1346"
"2024-01-30 12:55","Cassie","Long Way 2 Go","1880"
"2024-01-30 12:55","Kardinal Offishall","Dangerous","1671"
"2024-01-30 12:55","Ash","Give a Little","1787"
"2024-01-30 12:55","Beyoncé","Beautiful Liar","19295"
"2024-01-30 12:55","50 Cent","Candy Shop","1184"
"2024-01-30 12:55","Beyoncé","Naughty Girl","1602"
"2024-01-30 12:55","Justin Timberlake","My Love (feat. T.I.)","1114"
"2024-01-30 12:55","Silva Hakobyan","Verj","2623"
"2024-01-30 12:58","Project LA","Who Shall I Meet","0"
"2024-01-30 12:58","INNA","Amazing","3065"
"2024-01-30 12:58","Mary J. Blige","Family Affair","1973"
"2024-01-30 12:58","Silva Hakobyan","Gishere","3965"
"2024-01-30 12:58","Elyanna","Enta Eih - Acoustic","2321"
"2024-01-30 12:58","David Greg","Te Mi Or","1486"
"2024-01-30 12:58","Elyanna","Sokkar","181224"
"2024-01-30 12:58","Silva Hakobyan","De Gna","3250"
"2024-01-30 12:58","Ne-Yo","Closer","1764"
"2024-01-30 12:58","Ara Martirosyan","Heriq E Sirt","2113"
"2024-01-30 12:58","Destro","Calling U x Tamally Maak - Remix","3366"
"2024-01-30 12:58","Beyoncé","Baby Boy (feat. Sean Paul)","1741"
"2024-01-30 13:01","50 Cent","Ayo Technology","2716"
"2024-01-30 13:01","Sona Rubenyan","Aprelu Chap Hamar","145322"
"2024-01-30 13:01","Elyanna","MAMA EH","5828"
"2024-01-30 13:01","Mario","Let Me Love You","12144"
"2024-01-30 13:02","Sting","Desert Rose","1671"
"2024-01-30 13:02","Sean Paul","(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version","75424"
"2024-01-30 13:03","Elyanna","Ana Lahale","14233"
"2024-01-30 13:03","Hakob Hakobyan","Taqa-Taqa","6083"
"2024-01-30 13:03","Nelly","Dilemma","13630"
"2024-01-30 13:03","Outlandish","Guantanamo","1369"
"2024-01-30 13:03","Madcon","Beggin'","2414"
"2024-01-30 13:03","INNA","Yalla","1718"
"2024-01-30 13:03","Santana","Maria Maria (feat. The Product G&B)","4922"
"2024-01-30 13:03","50 Cent","Just A Lil Bit","2414"
"2024-01-30 13:03","Combee Prod","Tammally Maak x Callin' U","6083"
"2024-01-30 13:06","Amr Diab","قصاد عينى","8544"
"2024-01-30 13:06","Busta Rhymes","I Know What You Want (feat. Flipmode Squad)","126159"
"2024-01-30 13:06","Justin Timberlake","Cry Me a River","3668"
"2024-01-30 13:06","Justin Timberlake","What Goes Around.../...Comes Around (Interlude)","1323"
"2024-01-30 13:06","Ömer Balık","Coffee Blues","1486"
"2024-01-30 13:06","OFI","Sirts Patrasta","2066"
"2024-01-30 13:06","Enrique Iglesias","Ring My Bells","2554"
"2024-01-30 13:06","Akon","I Wanna Love You","5735"
"2024-01-30 13:08","Eve","Let Me Blow Ya Mind","132934"
"2024-01-30 13:08","Rihanna","Rehab","1486"
"2024-01-30 13:08","Timbaland","Carry Out (Featuring Justin Timberlake)","2229"
"2024-01-30 13:08","Amr Diab","Tamally Maak","1555"
"2024-01-30 13:08","Blu Cantrell","Breathe (feat. Sean Paul) - Rap Version","4713"
"2024-01-30 13:08","Jennifer Lopez","I'm Into You","2368"
"2024-01-30 13:08","Blue","All Rise","3250"
"2024-01-30 13:09","Erik Karapetyan","Im Ashxarh Ek","2020"
"2024-01-30 13:09","Mahmut Orhan","Schhh (feat. Irina Rimes)","2623"
"2024-01-30 13:09","Sona Rubenyan","Mer Tnic Nor Tun","2113"
"2024-01-30 13:09","Sean Paul","Give It Up to Me","4365"
"2024-01-30 13:09","Akon","Right Now (Na Na Na)","1857"
"2024-01-30 13:09","JAY-Z","03' Bonnie & Clyde","2623"
"2024-01-30 13:09","Jennifer Lopez","Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix","3738"
"2024-01-30 13:09","Chris Brown","Deuces (feat. Tyga & Kevin McCall)","1950"
"2024-01-30 13:09","Ne-Yo","One In A Million","4249"
"2024-01-30 13:09","Rihanna","Talk That Talk","1927"
"2024-01-30 13:09","Blero","Can't You See (feat. Memli)","1625"
"2024-01-30 13:09","Arash","Temptation","3529"
